vin;is_owner;is_promo;region;city;brand;model;year;mileage;count_owners;air_condition;color;price;en_capacity;en_type;en_power;num_cylinders;fuel_waste_mix;body_type;modification;num_doors;gearbox_type;wheel_drive;steering_wheel;link;ad_date;avito_id;model_uid
;True;;Челябинская область;Челябинск;ВАЗ (LADA);Granta;2020;116000;1;False;Чёрный;800000;1596;Бензин;87;4.0;6.8;Седан;1.6 MT (87 л.с.);4;Механика;Передний;Левый;https://www.avito.ru/chelyabinsk/avtomobili/vaz_lada_granta_1.6_mt_2020_116000km_3347371407;2023-08-30;3347371407;QOaGVCn
;True;;Волгоградская область;Жирновский р-н;ВАЗ (LADA);Priora;2023;120800;3;True;Серебряный;580000;1596;Бензин;98;4.0;7.2;Хетчбэк;1.6 MT (98 л.с.);5;Механика;Передний;Левый;https://www.avito.ru/zhirnovsk/avtomobili/vaz_lada_priora_1.6_mt_2012_120800km_3296972375;2023-08-20;3296972375;1boQWip
;True;;Тюменская область;Тюмень;ВАЗ (LADA);2107;2023;82000;4+;False;Синий;102599;1569;Бензин;54;4.0;8.5;Седан;1.6 MT (54 л.с.);4;Механика;Задний;Левый;https://www.avito.ru/tyumen/avtomobili/vaz_lada_2107_1.6_mt_2005_82000km_3289119473;2023-08-22;3289119473;BdKV6IE
;True;;Свердловская область;Екатеринбург;ВАЗ (LADA);Vesta;2023;128000;3;True;Чёрный;770000;1596;Бензин;106;4.0;7.5;Седан;1.6 MT (106 л.с.);4;Механика;Передний;Левый;https://www.avito.ru/ekaterinburg/avtomobili/vaz_lada_vesta_1.6_mt_2016_128000km_3537893509;2023-08-19;3537893509;R4wdjCE
;True;;Московская область;Дмитровский г.о.;ВАЗ (LADA);Vesta;2023;138000;1;True;Коричневый;950000;1596;Бензин;106;4.0;7.5;Седан;1.6 MT (106 л.с.);4;Механика;Передний;Левый;https://www.avito.ru/dmitrov/avtomobili/vaz_lada_vesta_1.6_mt_2019_138000km_3066145453;2023-08-25;3066145453;R4wdjCE
;True;;Краснодарский край;Тимашевский р-н;ГАЗ;Соболь 2752;2023;282790;4+;False;Белый;250000;2287;Бензин;110;;;Фургон;2.3 MT (110 л.с.);4;Механика;Задний;Левый;https://www.avito.ru/timashevsk/avtomobili/gaz_sobol_2752_2.3_mt_1999_282790km_3332835340;2023-08-28;3332835340;24XO3UA
;True;;Омская область;Муромцевский р-н;ВАЗ (LADA);4x4 (Нива);2023;65000;3;False;Чёрный;685000;1774;Бензин;83;4.0;9.9;Внедорожник;1.7 MT (83 л.с.);3;Механика;Полный;Левый;https://www.avito.ru/omskaya_oblast_muromtsevo/avtomobili/vaz_lada_4x4_niva_1.7_mt_2018_65000km_3211154260;2023-08-21;3211154260;EdzddSk
;True;;Омская область;Омск;ВАЗ (LADA);2104;2023;30000;4+;False;Серый;165000;1568;Бензин;74;4.0;9.2;Универсал;1.6 MT (74 л.с.);5;Механика;Задний;Левый;https://www.avito.ru/omsk/avtomobili/vaz_lada_2104_1.6_mt_2007_30000km_3364089604;2023-08-24;3364089604;0QPoysx
;True;;Севастополь;ул. Горпищенко;ВАЗ (LADA);Largus;2023;131000;4+;True;Белый;890000;1598;Бензин;106;4.0;9.0;Фургон;1.6 MT (106 л.с.);5;Механика;Передний;Левый;https://www.avito.ru/sevastopol/avtomobili/vaz_lada_largus_1.6_mt_2019_131000km_3334270979;2023-08-27;3334270979;GGyQ5tQ
;True;;Московская область;Рузский г.о.;ВАЗ (LADA);2114 Samara;2023;128000;3;False;Чёрный;185000;1596;Бензин;81;4.0;7.6;Хетчбэк;1.6 MT (81 л.с.);5;Механика;Передний;Левый;https://www.avito.ru/ruza/avtomobili/vaz_lada_2114_samara_1.6_mt_2011_128000km_3352591397;2023-08-18;3352591397;Bd7AMUE
;True;;Краснодарский край;Сочи;УАЗ;31512;2023;3000;3;False;Серый;550000;2445;Бензин;76;4.0;16.2;Внедорожник;2.4 MT (76 л.с.);5;Механика;Полный;Левый;https://www.avito.ru/sochi/avtomobili/uaz_31512_2.4_mt_1998_3000km_3054809066;2023-08-20;3054809066;o2lKmUx
;True;;Республика Коми;Ухта;ВАЗ (LADA);4x4 (Нива);2023;200000;2;False;Синий;250000;1690;Бензин;79;4.0;10.5;Внедорожник;1.7 MT (79 л.с.);3;Механика;Полный;Левый;https://www.avito.ru/uhta/avtomobili/vaz_lada_4x4_niva_1.7_mt_2001_200000km_3272881165;2023-08-21;3272881165;EdRvASk
;True;;Орловская область;Орловский муниципальный округ;ВАЗ (LADA);1111 Ока;2023;156000;4+;False;Серебряный;60000;749;Бензин;35;2;6.8;Хетчбэк;0.7 MT (35 л.с.);3;Механика;Передний;Левый;https://www.avito.ru/orel/avtomobili/vaz_lada_1111_oka_0.7_mt_2005_156000km_3273233257;2023-08-23;3273233257;X0bmrsw
;True;;Воронежская область;Воронеж;ГАЗ;ГАЗель Next;2023;700000;2;False;Серый;1200000;2800;Дизель;120;;;Фургон;2.8 D MT (120 л.с.);4;Механика;Задний;Левый;https://www.avito.ru/voronezh/avtomobili/gaz_gazel_next_2.8_mt_2014_700000km_3116712567;2023-08-22;3116712567;x2Y0oS2
;True;;Орловская область;Ливны;ВАЗ (LADA);Vesta;2023;51500;2;False;Синий;1300000;1596;Бензин;113;4.0;7.1;Седан;1.6 CVT (113 л.с.);4;Вариатор;Передний;Левый;https://www.avito.ru/livny/avtomobili/vaz_lada_vesta_1.6_cvt_2020_51500km_2758699943;2023-08-27;2758699943;YVWl2hb
;True;;Волгоградская область;Среднеахтубинский р-н;ВАЗ (LADA);4x4 (Нива);2023;85000;4+;False;Зелёный;350000;1690;Бензин;80;4.0;1.0;Внедорожник;1.7 MT (80 л.с.);5;Механика;Полный;Левый;https://www.avito.ru/volgogradskaya_oblast_krasnoslobodsk/avtomobili/vaz_lada_4x4_niva_1.7_mt_1999_85000km_3221054276;2023-08-24;3221054276;GdAAlfQ
;True;;Омская область;Омск;ВАЗ (LADA);Granta;2023;200000;3;False;Серебряный;450000;1596;Бензин;87;4.0;7.0;Лифтбек;1.6 MT (87 л.с.);5;Механика;Передний;Левый;https://www.avito.ru/omsk/avtomobili/vaz_lada_granta_1.6_mt_2016_200000km_3196715693;2023-08-22;3196715693;EmM7ACk
;True;;Московская область;Лыткарино;ВАЗ (LADA);Kalina;2008;150000;4+;True;Белый;355000;1390;Бензин;89;4.0;7.0;Хетчбэк;1.4 MT (89 л.с.);5;Механика;Передний;Левый;https://www.avito.ru/lytkarino/avtomobili/vaz_lada_kalina_1.4_mt_2008_150000km_3216318618;2023-08-29;3216318618;vkeQAUb
;True;;Республика Дагестан;Махачкала;ВАЗ (LADA);Granta;2023;323904;3;True;Белый;465000;1596;Бензин;87;4.0;6.6;Седан;1.6 MT (87 л.с.);4;Механика;Передний;Левый;https://www.avito.ru/mahachkala/avtomobili/vaz_lada_granta_1.6_mt_2014_323904km_3238922819;2023-08-26;3238922819;806WZuY
;True;;Волгоградская область;Волгоград;ВАЗ (LADA);2109;2023;70000;3;False;Синий;150000;1500;Бензин;72;4.0;7.7;Хетчбэк;1.5 MT (72 л.с.);5;Механика;Передний;Левый;https://www.avito.ru/volgograd/avtomobili/vaz_lada_2109_1.5_mt_1997_70000km_3161438750;2023-08-19;3161438750;9569bU3
;True;;Нижегородская область;Вадский муниципальный округ;ВАЗ (LADA);Vesta;2023;42000;2;True;Белый;1299000;1596;Бензин;106;4.0;7.5;Универсал;1.6 MT (106 л.с.);5;Механика;Передний;Левый;https://www.avito.ru/vad/avtomobili/vaz_lada_vesta_1.6_mt_2018_42000km_3264553693;2023-08-15;3264553693;pw7rBf4
;True;;Москва;Просторная ул.;УАЗ;31519;2023;130000;4+;False;Зелёный;200000;2890;Бензин;85;4.0;;Внедорожник;2.9 MT (85 л.с.);5;Механика;Полный;Левый;https://www.avito.ru/moskva/avtomobili/uaz_31519_2.9_mt_1998_130000km_2707826681;2023-08-28;2707826681;9QpjoC3
;True;;Краснодарский край;Сочи;ГАЗ;ГАЗель 3302;2023;95000;1;False;Бежевый;210000;2287;Бензин;98;4.0;;Фургон;2.3 MT (98 л.с.);2;Механика;Задний;Левый;https://www.avito.ru/sochi/avtomobili/gaz_gazel_3302_2.3_mt_2002_95000km_3162669951;2023-08-20;3162669951;WOZM0Um
;True;;Краснодарский край;Краснодар;ВАЗ (LADA);Kalina;2023;119553;3;False;Чёрный;310000;1596;Бензин;81;4.0;7.8;Седан;1.6 MT (81 л.с.);4;Механика;Передний;Левый;https://www.avito.ru/krasnodar/avtomobili/vaz_lada_kalina_1.6_mt_2010_119553km_3198773076;2023-08-25;3198773076;Gd24jTQ
;True;;Новгородская область;Боровичский р-н;ВАЗ (LADA);2105;2023;138954;4+;False;Белый;49000;1450;Бензин;75;4.0;10.1;Седан;1.5 MT (75 л.с.);4;Механика;Задний;Левый;https://www.avito.ru/borovichi/avtomobili/vaz_lada_2105_1.5_mt_2003_138954km_3436030149;2023-08-23;3436030149;oEJmvux
;True;;Ставропольский край;Кисловодск;ВАЗ (LADA);Kalina;2023;190000;3;False;Голубой;220000;1596;Бензин;81;4.0;7.8;Седан;1.6 MT (81 л.с.);4;Механика;Передний;Левый;https://www.avito.ru/kislovodsk/avtomobili/vaz_lada_kalina_1.6_mt_2005_190000km_2993262164;2023-08-22;2993262164;Gd24jTQ
;True;;Кабардино-Балкарская Республика;Нальчик;ВАЗ (LADA);2104;2023;500000;3;False;Белый;135000;1450;Бензин;68;4.0;8.5;Универсал;1.5 MT (68 л.с.);5;Механика;Задний;Левый;https://www.avito.ru/nalchik/avtomobili/vaz_lada_2104_1.5_mt_1988_500000km_3376173700;2023-08-24;3376173700;Qblk9Un
;True;;Воронежская область;Воронеж;ГАЗ;ГАЗель 2705;2023;146616;2;False;Синий;550000;2890;Бензин;107;;;Фургон;2.9 4WD MT (107 л.с.);4;Механика;Полный;Левый;https://www.avito.ru/voronezh/avtomobili/gaz_gazel_2705_2.9_mt_2013_146616km_2847780735;2023-08-25;2847780735;jNl00Ce
;True;;Республика Башкортостан;Мелеузовский р-н;УАЗ;469;2023;70000;3;False;Серый;360000;2445;Бензин;75;4;;Внедорожник;2.4 MT (75 л.с.);5;Механика;Полный;Левый;https://www.avito.ru/meleuz/avtomobili/uaz_469_2.4_mt_2001_70000km_3171603210;2023-08-26;3171603210;R48Y5cE
;True;;Воронежская область;Воронеж;ГАЗ;ГАЗель 2705;2023;146616;2;False;Синий;550000;2890;Бензин;107;;;Фургон;2.9 4WD MT (107 л.с.);4;Механика;Полный;Левый;https://www.avito.ru/voronezh/avtomobili/gaz_gazel_2705_2.9_mt_2013_146616km_2847780735;2023-08-25;2847780735;jNl00Ce
;True;;Республика Башкортостан;Мелеузовский р-н;УАЗ;469;2023;70000;3;False;Серый;360000;2445;Бензин;75;4;;Внедорожник;2.4 MT (75 л.с.);5;Механика;Полный;Левый;https://www.avito.ru/meleuz/avtomobili/uaz_469_2.4_mt_2001_70000km_3171603210;2023-08-26;3171603210;R48Y5cE
;True;;Тюменская область;Тюмень;ГАЗ;ГАЗель 33023;2023;95000;3;True;Бежевый;500000;2445;Бензин;90;4.0;;Фургон;2.4 MT (90 л.с.);2;Механика;Задний;Левый;https://www.avito.ru/tyumen/avtomobili/gaz_gazel_33023_2001_2109806982;2023-08-21;2109806982;Mdm2eIE
;True;;Челябинская область;Златоустовский г.о.;ВАЗ (LADA);2115 Samara;2023;229770;4+;False;Серый;185000;1596;Бензин;81;4.0;7.6;Седан;1.6 MT (81 л.с.);4;Механика;Передний;Левый;https://www.avito.ru/zlatoust/avtomobili/vaz_lada_2115_samara_1.6_mt_2008_229770km_3146987986;2023-08-26;3146987986;bN4lGhB
;True;;Московская область;Жуковский;ГАЗ;3110 Волга;2023;55000;2;True;Чёрный;125000;2465;Бензин;150;4.0;;Седан;2.5 MT (150 л.с.);4;Механика;Задний;Левый;https://www.avito.ru/zhukovskiy/avtomobili/gaz_3110_volga_2.5_mt_2001_55000km_3188572389;2023-08-20;3188572389;95W7wF3
;True;;Московская область;г.о. Коломна;ВАЗ (LADA);2114 Samara;2023;200000;4+;False;Белый;225000;1596;Бензин;81;4.0;7.6;Хетчбэк;1.6 MT (81 л.с.);5;Механика;Передний;Левый;https://www.avito.ru/moskovskaya_oblast_pervomayskiy/avtomobili/vaz_lada_2114_samara_1.6_mt_2010_200000km_3310359251;2023-08-19;3310359251;Bd7AMUE
;True;;Рязанская область;Рязань;ВАЗ (LADA);2112;2023;14185;4+;False;Чёрный;195000;1597;Бензин;90;4.0;7.7;Хетчбэк;1.6 MT (90 л.с.);5;Механика;Передний;Левый;https://www.avito.ru/ryazan/avtomobili/vaz_lada_2112_1.6_mt_2007_14185km_3348135052;2023-08-16;3348135052;Nd1eOhr
;True;;Республика Мордовия;Саранск;ВАЗ (LADA);Vesta;2023;51450;1;True;Белый;1099000;1596;Бензин;106;4.0;7.5;Седан;1.6 MT (106 л.с.);4;Механика;Передний;Левый;https://www.avito.ru/saransk/avtomobili/vaz_lada_vesta_1.6_mt_2019_51450km_2453723529;2023-08-20;2453723529;R4wdjCE
;True;;Смоленская область;Велижский р-н;ВАЗ (LADA);Priora;2023;197197;3;True;Серебряный;400000;1596;Бензин;98;4.0;7.2;Хетчбэк;1.6 MT (98 л.с.);5;Механика;Передний;Левый;https://www.avito.ru/velizh/avtomobili/vaz_lada_priora_1.6_mt_2011_197197km_3369882441;2023-08-25;3369882441;1boQWip
;True;;Республика Татарстан;Бавлинский р-н;ВАЗ (LADA);2104;2023;88597;4+;False;Белый;106400;1450;Бензин;72;4.0;7.0;Универсал;1.5 MT (72 л.с.);5;Механика;Задний;Левый;https://www.avito.ru/bavly/avtomobili/vaz_lada_2104_1.5_mt_1997_88597km_3537698604;2023-08-23;3537698604;lNJnKCW
;True;;Московская область;46Н-13994;УАЗ;Patriot;2023;305000;2;True;Белый;600000;2693;Бензин;128;4.0;;Внедорожник;2.7 MT (128 л.с.);5;Механика;Полный;Левый;https://www.avito.ru/moskva/avtomobili/uaz_patriot_2.7_mt_2014_305000km_3120584133;2023-08-19;3120584133;EXY3Puk
;True;;Новосибирская область;Новосибирск;ВАЗ (LADA);2112;2023;460000;3;False;Золотой;150000;1597;Бензин;90;4.0;7.7;Хетчбэк;1.6 MT (90 л.с.);5;Механика;Передний;Левый;https://www.avito.ru/novosibirsk/avtomobili/vaz_lada_2112_1.6_mt_2000_460000km_3276716349;2023-08-21;3276716349;Nd1eOhr
;True;;Краснодарский край;Усть-Лабинский р-н;ВАЗ (LADA);2115 Samara;2023;363000;1;False;Зелёный;75000;1451;Бензин;68;4.0;7.8;Седан;1.5 MT (68 л.с.);4;Механика;Передний;Левый;https://www.avito.ru/ust-labinsk/avtomobili/vaz_lada_2115_samara_1.5_mt_2001_363000km_3079234887;2023-08-14;3079234887;956yoc3
;True;;Рязанская область;Клепиковский р-н;УАЗ;Hunter;2023;153100;2;False;Пурпурный;570000;2693;Бензин;128;4.0;;Внедорожник;2.7 MT (128 л.с.);5;Механика;Полный;Левый;https://www.avito.ru/tuma/avtomobili/uaz_hunter_2.7_mt_2015_153100km_3125147603;2023-08-27;3125147603;wJG5NUK
;True;;Свердловская область;Екатеринбург;ВАЗ (LADA);2115 Samara;2023;170000;4+;False;Чёрный;330000;1499;Бензин;76;4.0;;Седан;1.5 MT (76 л.с.);4;Механика;Передний;Левый;https://www.avito.ru/ekaterinburg/avtomobili/vaz_lada_2115_samara_1.5_mt_2006_170000km_3264041163;2023-08-13;3264041163;3EvvVFx
;True;;Московская область;Одинцовский г.о.;ВАЗ (LADA);Granta Cross;2023;16000;1;True;Красный;1200000;1596;Бензин;90;4.0;6.8;Универсал;1.6 MT (90 л.с.);5;Механика;Передний;Левый;https://www.avito.ru/odintsovo/avtomobili/vaz_lada_granta_cross_1.6_mt_2022_16000km_3357469869;2023-08-19;3357469869;OZ90vtG
;True;;Москва;Троицкий административный округ;ВАЗ (LADA);4x4 (Нива);2023;92000;1;False;Белый;333000;1690;Бензин;80;4.0;1.0;Внедорожник;1.7 MT (80 л.с.);3;Механика;Полный;Левый;https://www.avito.ru/selyatino/avtomobili/vaz_lada_4x4_niva_1.7_mt_2011_92000km_3181524713;2023-08-25;3181524713;X0e3OTw
;True;;Ставропольский край;Ставрополь;ВАЗ (LADA);Priora;2023;240000;3;False;Серый;370000;1596;Бензин;98;4.0;7.2;Седан;1.6 MT (98 л.с.);4;Механика;Передний;Левый;https://www.avito.ru/stavropol/avtomobili/vaz_lada_priora_1.6_mt_2012_240000km_3310671772;2023-08-19;3310671772;o2drKfx
;True;;Челябинская область;Челябинск;ВАЗ (LADA);Vesta;2023;108000;1;True;Коричневый;1300000;1596;Бензин;106;4.0;7.5;Универсал;1.6 MT (106 л.с.);5;Механика;Передний;Левый;https://www.avito.ru/chelyabinsk/avtomobili/vaz_lada_vesta_1.6_mt_2019_108000km_2865402730;2023-08-23;2865402730;pw7rBf4
;True;;Брянская область;Брянск;УАЗ;3151;2023;44628;3;False;Зелёный;180000;2445;Бензин;90;4;;Внедорожник;2.5 MT (90 л.с.);5;Механика;Полный;Левый;https://www.avito.ru/bryansk/avtomobili/uaz_3151_2.5_mt_1991_44628km_3389652058;2023-08-22;3389652058;wPXzmTK
