brand;model;car_year;mileage;body_type;price;link
ВАЗ (LADA);2111;2004;110000;Универсал;329000.0;https://www.avito.ru/moskva/avtomobili/vaz_lada_2111_1.5_mt_2004_110000km_2515841014
ВАЗ (LADA);4x4 (Нива);2020;18000;Внедорожник;880000.0;https://www.avito.ru/salsk/avtomobili/vaz_lada_4x4_niva_1.7_mt_2020_18000km_3443114254
ВАЗ (LADA);4x4 (Нива);2003;140000;Внедорожник;265000.0;https://www.avito.ru/samara/avtomobili/vaz_lada_4x4_niva_1.7_mt_2003_140000km_3375813031
ВАЗ (LADA);2114 Samara;2009;250000;Хетчбэк;250000.0;https://www.avito.ru/groznyy/avtomobili/vaz_lada_2114_samara_1.6_mt_2009_250000km_3650036575
ВАЗ (LADA);Kalina;2012;248876;Универсал;320000.0;https://www.avito.ru/aramil/avtomobili/vaz_lada_kalina_1.6_mt_2012_248876km_3302761313
ВАЗ (LADA);2109;1999;192222;Хетчбэк;120000.0;https://www.avito.ru/roschinskiy/avtomobili/vaz_lada_2109_1.5_mt_1999_192222km_3211582106
ВАЗ (LADA);Priora;2011;229000;Хетчбэк;438000.0;https://www.avito.ru/krasnodar/avtomobili/vaz_lada_priora_1.6_mt_2011_229000km_3344216800
ВАЗ (LADA);Vesta;2016;108000;Седан;900000.0;https://www.avito.ru/kostroma/avtomobili/vaz_lada_vesta_1.6_amt_2016_108000km_3114945358
ВАЗ (LADA);Kalina;2011;168000;Универсал;320000.0;https://www.avito.ru/balakovo/avtomobili/vaz_lada_kalina_1.6_mt_2011_168000km_3618415715
ВАЗ (LADA);Vesta Cross;2019;53672;Седан;1500000.0;https://www.avito.ru/izhevsk/avtomobili/vaz_lada_vesta_cross_1.6_mt_2019_53_672_km_2458739271
ВАЗ (LADA);Priora;2017;108000;Седан;562999.0;https://www.avito.ru/kazan/avtomobili/vaz_lada_priora_1.6_mt_2017_108000km_3380199952
ВАЗ (LADA);2107;2011;41000;Седан;425000.0;https://www.avito.ru/goryachevodskiy/avtomobili/vaz_lada_2107_1.6_mt_2011_41000km_3264258628
ВАЗ (LADA);XRAY;2017;132144;Хетчбэк;930000.0;https://www.avito.ru/krasnodar/avtomobili/vaz_lada_xray_1.6_mt_2017_132144km_3167560203
ГАЗ;Соболь 2752;2014;90830;Фургон;750000.0;https://www.avito.ru/nekrasovskiy/avtomobili/gaz_sobol_2752_2.9_mt_2014_90830km_3167036009
ВАЗ (LADA);Granta;2013;83000;Седан;599000.0;https://www.avito.ru/kazan/avtomobili/vaz_lada_granta_1.6_at_2013_83000km_3379969373
ВАЗ (LADA);2115 Samara;1999;351387;Седан;35000.0;https://www.avito.ru/ryazanskaya_oblast_shilovo/avtomobili/vaz_lada_2115_samara_1.5_mt_1999_351387km_2499577704
ВАЗ (LADA);2114 Samara;2008;189941;Хетчбэк;175000.0;https://www.avito.ru/astrahan/avtomobili/vaz_lada_2114_samara_1.6_mt_2008_189941km_3213451230
ВАЗ (LADA);2107;2006;83270;Седан;105000.0;https://www.avito.ru/belgorodskaya_oblast_stroitel/avtomobili/vaz_lada_2107_1.6_mt_2006_83270km_3326628312
ВАЗ (LADA);21099;1996;251000;Седан;100000.0;https://www.avito.ru/georgievsk/avtomobili/vaz_lada_21099_1.5_mt_1996_251000km_3245262005
ВАЗ (LADA);XRAY;2021;29908;Хетчбэк;1285000.0;https://www.avito.ru/orel/avtomobili/vaz_lada_xray_1.6_mt_2021_29908km_3332191027
ВАЗ (LADA);2110;2004;214914;Седан;110000.0;https://www.avito.ru/ahtubinsk/avtomobili/vaz_lada_2110_1.5_mt_2004_214914km_3365158919
ВАЗ (LADA);2115 Samara;2006;131874;Седан;240000.0;https://www.avito.ru/michurinsk/avtomobili/vaz_lada_2115_samara_1.5_mt_2006_131874km_3329173695
ВАЗ (LADA);2115 Samara;2007;170000;Седан;240000.0;https://www.avito.ru/moskovskaya_oblast_krasnogorsk/avtomobili/vaz_lada_2115_samara_1.6_mt_2007_170000km_3335139463
ВАЗ (LADA);Kalina;2008;253700;Седан;263000.0;https://www.avito.ru/chapaevsk/avtomobili/vaz_lada_kalina_1.6_mt_2008_253700km_3385789970
ВАЗ (LADA);2115 Samara;2010;180000;Седан;290000.0;https://www.avito.ru/saratov/avtomobili/vaz_lada_2115_samara_1.6_mt_2010_180000km_3325770141
ВАЗ (LADA);2111;2009;230000;Универсал;230000.0;https://www.avito.ru/yaroslavl/avtomobili/vaz_lada_2111_1.6_mt_2009_230000km_3224773964
ВАЗ (LADA);2114 Samara;2006;196000;Хетчбэк;280000.0;https://www.avito.ru/tyumen/avtomobili/vaz_lada_2114_samara_1.5_mt_2006_196000km_3356973825
ВАЗ (LADA);2114 Samara;2013;155500;Хетчбэк;220000.0;https://www.avito.ru/kstovo/avtomobili/vaz_lada_2114_samara_1.6_mt_2013_155500km_3465801750
ВАЗ (LADA);Kalina;2014;151000;Хетчбэк;615000.0;https://www.avito.ru/pestretsy/avtomobili/vaz_lada_kalina_1.6_at_2014_151000km_3354513886
ВАЗ (LADA);Priora;2007;152233;Седан;350000.0;https://www.avito.ru/valuyki/avtomobili/vaz_lada_priora_1.6_mt_2007_152233km_2806938371
ВАЗ (LADA);4x4 (Нива);2004;143000;Внедорожник;460000.0;https://www.avito.ru/moskva/avtomobili/vaz_lada_4x4_niva_1.7_mt_2004_143000km_3490157153
ВАЗ (LADA);Vesta;2017;175000;Седан;830000.0;https://www.avito.ru/omsk/avtomobili/vaz_lada_vesta_1.8_mt_2017_175000km_3384666560
ВАЗ (LADA);2114 Samara;2007;220000;Хетчбэк;255000.0;https://www.avito.ru/omsk/avtomobili/vaz_lada_2114_samara_1.6_mt_2007_220000km_3404664586
ВАЗ (LADA);2112;2005;170000;Хетчбэк;380000.0;https://www.avito.ru/starotitarovskaya/avtomobili/vaz_lada_2112_1.6_mt_2005_170000km_2709545124
ВАЗ (LADA);Priora;2011;212000;Хетчбэк;320000.0;https://www.avito.ru/murmansk/avtomobili/vaz_lada_priora_1.6_mt_2011_212000km_3383780280
ВАЗ (LADA);2105;2001;102000;Седан;85000.0;https://www.avito.ru/fryanovo/avtomobili/vaz_lada_2105_1.5_mt_2001_102000km_3210919342
ВАЗ (LADA);2108;1986;260000;Хетчбэк;80000.0;https://www.avito.ru/taganrog/avtomobili/vaz_lada_2108_1.3_mt_1986_260000km_3383798083
ВАЗ (LADA);Priora;2010;111400;Седан;230000.0;https://www.avito.ru/moskva/avtomobili/vaz_lada_priora_1.6_mt_2010_111400km_3179715104
ВАЗ (LADA);Vesta;2017;140000;Седан;850000.0;https://www.avito.ru/tambov/avtomobili/vaz_lada_vesta_1.6_mt_2017_140000km_2183931578
ВАЗ (LADA);Granta;2019;38000;Седан;810000.0;https://www.avito.ru/vatutinki/avtomobili/vaz_lada_granta_1.6_mt_2019_38000km_3222654484
ВАЗ (LADA);2112;2003;232000;Хетчбэк;250000.0;https://www.avito.ru/evpatoriya/avtomobili/vaz_lada_2112_1.5_mt_2003_232000km_3617927055
ВАЗ (LADA);2110;2006;193286;Седан;240000.0;https://www.avito.ru/pryamitsyno/avtomobili/vaz_lada_2110_1.6_mt_2006_193286km_2848956794
ВАЗ (LADA);2114 Samara;2009;197000;Хетчбэк;160000.0;https://www.avito.ru/saratov/avtomobili/vaz_lada_2114_samara_1.6_mt_2009_197000km_3397958400
ВАЗ (LADA);Priora;2013;190000;Хетчбэк;395000.0;https://www.avito.ru/ishim/avtomobili/vaz_lada_priora_1.6_mt_2013_190000km_3466435710
ВАЗ (LADA);Priora;2012;202000;Хетчбэк;370000.0;https://www.avito.ru/saratovskaya_oblast_svetlyy/avtomobili/vaz_lada_priora_1.6_mt_2012_202000km_3199033005
УАЗ;3962;2008;37000;Микроавтобус;820000.0;https://www.avito.ru/zhdanovskiy/avtomobili/uaz_3962_2.9_mt_2008_37000km_2566130177
ВАЗ (LADA);Granta;2018;80000;Седан;830000.0;https://www.avito.ru/prohladnyy/avtomobili/vaz_lada_granta_1.6_mt_2018_80000km_3175856895
ВАЗ (LADA);2121 (4x4) Urban;2017;92000;Внедорожник;700000.0;https://www.avito.ru/saratov/avtomobili/vaz_lada_2121_4x4_urban_1.7_mt_2017_92000km_3211428210
УАЗ;Patriot;2015;127121;Внедорожник;775000.0;https://www.avito.ru/krasnodar/avtomobili/uaz_patriot_2.7_mt_2015_127121km_3240800569
ВАЗ (LADA);2115 Samara;2006;180000;Седан;89500.0;https://www.avito.ru/aleksandrov/avtomobili/vaz_lada_2115_samara_1.5_mt_2006_180000km_3295833330
ГАЗ;ГАЗель 2705;2012;375633;Фургон;1200000.0;https://www.avito.ru/nizhniy_novgorod/avtomobili/gaz_gazel_2705_2.8_mt_2012_375633km_3205315675
ВАЗ (LADA);Granta;2015;110000;Седан;450000.0;https://www.avito.ru/ramenskoe/avtomobili/vaz_lada_granta_1.6_mt_2015_110000km_1380068719
ВАЗ (LADA);Priora;2008;300000;Седан;250000.0;https://www.avito.ru/chelyabinsk/avtomobili/vaz_lada_priora_1.6_mt_2008_300000km_3324848813
ГАЗ;ГАЗель Next;2019;299000;Микроавтобус;1880000.0;https://www.avito.ru/rostovskaya_oblast_aksay/avtomobili/gaz_gazel_next_2.8_mt_2019_299000km_3004222568
ВАЗ (LADA);Priora;2010;147000;Седан;340000.0;https://www.avito.ru/sevastopol/avtomobili/vaz_lada_priora_1.6_mt_2010_147000km_3228499383
ВАЗ (LADA);Granta;2019;96000;Седан;850000.0;https://www.avito.ru/stavropol/avtomobili/vaz_lada_granta_1.6_mt_2019_96000km_2335368872
ВАЗ (LADA);Vesta;2017;100000;Седан;900000.0;https://www.avito.ru/slavyansk-na-kubani/avtomobili/vaz_lada_vesta_1.8_amt_2017_100000km_3282988817
ВАЗ (LADA);2109;1988;210000;Хетчбэк;80000.0;https://www.avito.ru/stavropol/avtomobili/vaz_lada_2109_1.3_mt_1988_210000km_3178956187
ГАЗ;31105 Волга;2005;226254;Седан;200000.0;https://www.avito.ru/moskva/avtomobili/gaz_31105_volga_2.3_mt_2005_226254km_3297519807
ВАЗ (LADA);Vesta;2019;200000;Седан;750000.0;https://www.avito.ru/kazan/avtomobili/vaz_lada_vesta_1.6_mt_2019_200000km_3311441178
ВИС;2349;2013;250000;Фургон;630000.0;https://www.avito.ru/suvorovskaya/avtomobili/vis_2349_1.6_mt_2013_250000km_3235326341
ВАЗ (LADA);2110;2002;175000;Седан;50000.0;https://www.avito.ru/velikiy_novgorod/avtomobili/vaz_lada_2110_1.5_mt_2002_175000km_3254773203
УАЗ;39094;2006;25000;Пикап;350000.0;https://www.avito.ru/fedorovskiy/avtomobili/uaz_39094_2.7_mt_2006_25000km_3466356008
ВАЗ (LADA);2110;2007;318000;Седан;170000.0;https://www.avito.ru/chelyabinsk/avtomobili/vaz_lada_2110_1.6_mt_2007_318000km_2847390496
ВАЗ (LADA);2114 Samara;2013;157000;Хетчбэк;360000.0;https://www.avito.ru/rostov-na-donu/avtomobili/vaz_lada_2114_samara_1.6_mt_2013_157000km_3585957503
ВАЗ (LADA);Granta;2021;47000;Седан;950000.0;https://www.avito.ru/ufa/avtomobili/vaz_lada_granta_1.6_mt_2021_47000km_2344224739
ВАЗ (LADA);Granta;2021;63000;Седан;1050000.0;https://www.avito.ru/kazan/avtomobili/vaz_lada_granta_1.6_at_2021_63000km_3351833086
ВАЗ (LADA);2110;2007;110000;Седан;350000.0;https://www.avito.ru/kerch/avtomobili/vaz_lada_2110_1.6_mt_2007_110000km_3344341683
ВАЗ (LADA);Granta;2014;163000;Лифтбек;419000.0;https://www.avito.ru/kostroma/avtomobili/vaz_lada_granta_1.6_mt_2014_163000km_3254195372
ВАЗ (LADA);Granta;2016;145000;Лифтбек;550000.0;https://www.avito.ru/tuymazy/avtomobili/vaz_lada_granta_1.6_mt_2016_145000km_3254841790
ВАЗ (LADA);Granta;2019;170000;Седан;650000.0;https://www.avito.ru/belgorod/avtomobili/vaz_lada_granta_1.6_mt_2019_170000km_3465683306
ВАЗ (LADA);Granta;2014;141000;Седан;507000.0;https://www.avito.ru/domodedovo/avtomobili/vaz_lada_granta_1.6_at_2014_141000km_2723103845
ВАЗ (LADA);2114 Samara;2003;239772;Хетчбэк;200000.0;https://www.avito.ru/michurinsk/avtomobili/vaz_lada_2114_samara_1.5_mt_2003_239772km_3411076739
ВАЗ (LADA);4x4 (Нива);2002;72000;Внедорожник;200000.0;https://www.avito.ru/samara/avtomobili/vaz_lada_4x4_niva_1.8_mt_2002_72000km_3297014885
ВАЗ (LADA);XRAY;2017;80000;Хетчбэк;950000.0;https://www.avito.ru/bagaevskaya/avtomobili/vaz_lada_xray_1.6_mt_2017_80000km_3506323658
ВАЗ (LADA);2114 Samara;2005;157000;Хетчбэк;190000.0;https://www.avito.ru/miass/avtomobili/vaz_lada_2114_samara_1.5_mt_2005_157000km_3296526737
ВАЗ (LADA);Priora;2010;197000;Хетчбэк;398000.0;https://www.avito.ru/omsk/avtomobili/vaz_lada_priora_1.6_mt_2010_197000km_3650416836
УАЗ;3962;2004;6000;Микроавтобус;130000.0;https://www.avito.ru/salavat/avtomobili/uaz_3962_2.9_mt_2004_6000km_3267232568
ВАЗ (LADA);2110;2011;250000;Седан;360000.0;https://www.avito.ru/chelyabinsk/avtomobili/vaz_lada_2110_1.6_mt_2011_250000km_2603027873
ВАЗ (LADA);Vesta;2018;157000;Седан;751000.0;https://www.avito.ru/perm/avtomobili/vaz_lada_vesta_1.6_amt_2018_157000km_1796761603
ВАЗ (LADA);Granta;2019;43000;Лифтбек;755000.0;https://www.avito.ru/volgograd/avtomobili/vaz_lada_granta_1.6_mt_2019_43000km_3200258073
ВАЗ (LADA);4x4 (Нива);2010;84500;Внедорожник;300000.0;https://www.avito.ru/balezino/avtomobili/vaz_lada_4x4_niva_1.7_mt_2010_84500km_3104643629
ВАЗ (LADA);2113 Samara;2012;180000;Хетчбэк;250000.0;https://www.avito.ru/zlatoust/avtomobili/vaz_lada_2113_samara_1.6_mt_2012_180000km_3521853424
ВАЗ (LADA);2114 Samara;2007;280000;Хетчбэк;150000.0;https://www.avito.ru/rybinsk/avtomobili/vaz_lada_2114_samara_1.6_mt_2007_280000km_3378893268
ВАЗ (LADA);2110;2005;233355;Седан;160000.0;https://www.avito.ru/lipetsk/avtomobili/vaz_lada_2110_1.6_mt_2005_233355km_3112835246
ВАЗ (LADA);2104;2012;19000;Универсал;350000.0;https://www.avito.ru/suvorov/avtomobili/vaz_lada_2104_1.6_mt_2012_19000km_3260192756
УАЗ;Patriot;2013;114000;Внедорожник;980000.0;https://www.avito.ru/sankt-peterburg/avtomobili/uaz_patriot_2.7_mt_2013_114000km_3249622171
ВАЗ (LADA);Kalina;2010;175000;Универсал;320000.0;https://www.avito.ru/nizhniy_novgorod/avtomobili/vaz_lada_kalina_1.6_mt_2010_175000km_3245452786
ВАЗ (LADA);1111 Ока;2001;52120;Хетчбэк;82000.0;https://www.avito.ru/chelyabinsk/avtomobili/vaz_lada_1111_oka_0.7_mt_2001_52120km_3190078337
УАЗ;Pickup;2009;118000;Пикап;450000.0;https://www.avito.ru/perm/avtomobili/uaz_pickup_2.7_mt_2009_118000km_3303553999
ВАЗ (LADA);Largus;2015;207000;Универсал;910000.0;https://www.avito.ru/rostovskaya_oblast_aksay/avtomobili/vaz_lada_largus_1.6_mt_2015_207000km_3682157106
ВАЗ (LADA);Priora;2012;167000;Хетчбэк;423000.0;https://www.avito.ru/klintsy/avtomobili/vaz_lada_priora_1.6_mt_2012_167000km_2652757203
ВАЗ (LADA);Granta;2013;83478;Седан;500000.0;https://www.avito.ru/gelendzhik/avtomobili/vaz_lada_granta_2013_2298101452
ВАЗ (LADA);2113 Samara;2007;200000;Хетчбэк;570000.0;https://www.avito.ru/volgograd/avtomobili/vaz_lada_2113_samara_1.6_mt_2007_200000km_3279243055
ВАЗ (LADA);Largus;2019;27653;Универсал;1300000.0;https://www.avito.ru/volgograd/avtomobili/vaz_lada_largus_1.6_mt_2019_27653km_3650086238
ВАЗ (LADA);Priora;2014;142000;Универсал;520000.0;https://www.avito.ru/mahachkala/avtomobili/vaz_lada_priora_1.6_mt_2014_142000km_3279493570
ВАЗ (LADA);Priora;2011;168000;Универсал;430000.0;https://www.avito.ru/pyatigorsk/avtomobili/vaz_lada_priora_1.6_mt_2011_168000km_3248906533
ВАЗ (LADA);2107;2008;42000;Седан;180000.0;https://www.avito.ru/kurgan/avtomobili/vaz_lada_2107_1.5_mt_2008_42000km_3364781997
ВАЗ (LADA);Granta;2014;195000;Хетчбэк;375000.0;https://www.avito.ru/nalchik/avtomobili/vaz_lada_granta_1.6_mt_2014_195000km_3153368561
ВАЗ (LADA);2111;2000;150000;Универсал;60000.0;https://www.avito.ru/kovrov/avtomobili/vaz_lada_2111_1.5_mt_2000_150000km_3094268496
ВАЗ (LADA);Priora;2011;196000;Хетчбэк;500000.0;https://www.avito.ru/elabuga/avtomobili/vaz_lada_priora_1.6_mt_2011_196000km_3286983520
ВАЗ (LADA);Priora;2012;135000;Универсал;313900.0;https://www.avito.ru/chelyabinsk/avtomobili/vaz_lada_priora_1.6_mt_2012_135000km_3279933630
ВАЗ (LADA);Kalina;2009;155000;Хетчбэк;270000.0;https://www.avito.ru/schekino/avtomobili/vaz_lada_kalina_1.4_mt_2009_155000km_3257243200
ВАЗ (LADA);Priora;2016;127000;Седан;700000.0;https://www.avito.ru/tyumen/avtomobili/vaz_lada_priora_1.6_mt_2016_127000km_3288777084
ВАЗ (LADA);Vesta;2017;190000;Седан;850000.0;https://www.avito.ru/samara/avtomobili/vaz_lada_vesta_1.6_mt_2017_190000km_2010037066
ВАЗ (LADA);XRAY Cross;2020;87000;Хетчбэк;1230000.0;https://www.avito.ru/ufa/avtomobili/vaz_lada_xray_cross_1.8_mt_2020_87000km_2510804876
ВАЗ (LADA);2111;2003;276000;Универсал;96000.0;https://www.avito.ru/chelyabinsk/avtomobili/vaz_lada_2111_1.5_mt_2003_276000km_3254255852
ВАЗ (LADA);2112;2007;151000;Хетчбэк;299999.0;https://www.avito.ru/saratov/avtomobili/vaz_lada_2112_1.6_mt_2007_151000km_2275644035
ГАЗ;3110 Волга;2003;160000;Седан;65000.0;https://www.avito.ru/cherepovets/avtomobili/gaz_3110_volga_2.4_mt_2003_160000km_3325982052
ГАЗ;Соболь 2752;2008;383000;Фургон;420000.0;https://www.avito.ru/stavropol/avtomobili/gaz_sobol_2752_2.5_mt_2008_383000km_2782371138
ВАЗ (LADA);Priora;2016;125000;Седан;595000.0;https://www.avito.ru/emanzhelinsk/avtomobili/vaz_lada_priora_1.6_mt_2016_125000km_3293170969
ВАЗ (LADA);Priora;2011;149260;Хетчбэк;450000.0;https://www.avito.ru/novocherkassk/avtomobili/vaz_lada_priora_1.6_mt_2011_149260km_3279609549
УАЗ;469;1977;35000;Внедорожник;300000.0;https://www.avito.ru/krasnodar/avtomobili/uaz_469_2.4_mt_1977_35000km_3259210496
ВАЗ (LADA);Granta;2019;122488;Седан;895000.0;https://www.avito.ru/buynaksk/avtomobili/vaz_lada_granta_1.6_mt_2019_122488km_3185954977
ВАЗ (LADA);Priora;2009;235546;Хетчбэк;250000.0;https://www.avito.ru/krasnoyarsk/avtomobili/vaz_lada_priora_1.6_mt_2009_235546km_3211209494
ВАЗ (LADA);2114 Samara;2011;206000;Хетчбэк;370000.0;https://www.avito.ru/verhnee_dubrovo/avtomobili/vaz_lada_2114_samara_1.6_mt_2011_206000km_3132762431
ВАЗ (LADA);2107;2011;94000;Седан;250000.0;https://www.avito.ru/inderka/avtomobili/vaz_lada_2107_1.6_mt_2011_94000km_3370147581
ВАЗ (LADA);4x4 (Нива);2017;65305;Внедорожник;699000.0;https://www.avito.ru/nizhniy_novgorod/avtomobili/vaz_lada_4x4_niva_1.7_mt_2017_65305km_3333540595
ВАЗ (LADA);Granta;2016;122500;Седан;500000.0;https://www.avito.ru/moskva/avtomobili/vaz_lada_granta_1.6_mt_2016_122500km_3354552819
ВАЗ (LADA);2107;2008;96472;Седан;140000.0;https://www.avito.ru/stavropol/avtomobili/vaz_lada_2107_1.6_mt_2008_96472km_3332684335
ВАЗ (LADA);Granta;2012;208168;Седан;350000.0;https://www.avito.ru/shali/avtomobili/vaz_lada_granta_1.6_mt_2012_208168km_3385801096
ВАЗ (LADA);Largus Cross;2013;200000;Универсал;750000.0;https://www.avito.ru/zaterechnyy/avtomobili/vaz_lada_largus_cross_1.6_mt_2013_200000km_2521181275
ГАЗ;ГАЗель 33023;2012;170000;Фургон;900000.0;https://www.avito.ru/balashiha/avtomobili/gaz_gazel_33023_2.8_mt_2012_170000km_2664057101
ВАЗ (LADA);Priora;2008;228000;Седан;235000.0;https://www.avito.ru/kamensk-shahtinskiy/avtomobili/vaz_lada_priora_1.6_mt_2008_228000km_3321918603
УАЗ;Patriot;2017;68000;Внедорожник;1150000.0;https://www.avito.ru/volgograd/avtomobili/uaz_patriot_2.7_mt_2017_68000km_3241254521
ВАЗ (LADA);Vesta Cross;2019;102000;Универсал;1200000.0;https://www.avito.ru/krasnodar/avtomobili/vaz_lada_vesta_cross_1.8_amt_2019_102000km_3163772645
ВАЗ (LADA);Priora;2010;200100;Седан;340000.0;https://www.avito.ru/samara/avtomobili/vaz_lada_priora_1.6_mt_2010_200100km_3289402212
ВАЗ (LADA);4x4 (Нива);2008;200000;Внедорожник;320000.0;https://www.avito.ru/penza/avtomobili/vaz_lada_4x4_niva_1.7_mt_2008_200000km_2841917672
ВАЗ (LADA);Vesta;2019;115000;Седан;1150000.0;https://www.avito.ru/yaroslavl/avtomobili/vaz_lada_vesta_1.6_mt_2019_115000km_3107083201
ВАЗ (LADA);Vesta;2019;96331;Седан;900000.0;https://www.avito.ru/moskva/avtomobili/vaz_lada_vesta_1.6_amt_2019_96331km_3334647332
ВАЗ (LADA);Kalina;2018;58000;Хетчбэк;950000.0;https://www.avito.ru/stavropol/avtomobili/vaz_lada_kalina_1.6_mt_2018_58000km_3353743488
ВАЗ (LADA);2114 Samara;2011;138409;Хетчбэк;290000.0;https://www.avito.ru/balashiha/avtomobili/vaz_lada_2114_samara_1.6_mt_2011_138409km_3380163766
ВАЗ (LADA);Granta;2022;25000;Седан;999000.0;https://www.avito.ru/sankt-peterburg/avtomobili/vaz_lada_granta_1.6_mt_2022_25000km_3386273336
ГАЗ;ГАЗель Next;2015;250000;Фургон;1500000.0;https://www.avito.ru/sochi/avtomobili/gaz_gazel_next_2.7_mt_2015_250000km_2900786868
ВАЗ (LADA);2112;2004;319494;Хетчбэк;150000.0;https://www.avito.ru/bashmakovo/avtomobili/vaz_lada_2112_1.5_mt_2004_319494km_3112653699
УАЗ;Patriot;2017;138000;Внедорожник;700000.0;https://www.avito.ru/nizhniy_lomov/avtomobili/uaz_patriot_2.7_mt_2017_138000km_3258431250
ГАЗ;ГАЗель 3221;2007;400000;Микроавтобус;320000.0;https://www.avito.ru/kurush/avtomobili/gaz_gazel_3221_2.5_mt_2007_400000km_2872541058
ВАЗ (LADA);Priora;2017;134468;Седан;700000.0;https://www.avito.ru/taldom/avtomobili/vaz_lada_priora_1.6_mt_2017_134468km_3371951169
ВАЗ (LADA);Priora;2013;185000;Седан;500000.0;https://www.avito.ru/tyumen/avtomobili/vaz_lada_priora_1.6_mt_2013_185000km_3321667527
ВАЗ (LADA);Niva Travel;2021;28500;Внедорожник;1150000.0;https://www.avito.ru/engels/avtomobili/vaz_lada_niva_travel_1.7_mt_2021_28500km_2709539289
